setting,cellIndex,embedding1,embedding2,cell_type,raw_pathway_attention_score,mean_pathway_edge_attention,n_pathway_edges
UMAP2,2045,4.988459,3.5663831,Beta,0.88513356,0.010173949,87
UMAP2,2046,-2.1676154,-3.893793,Ngn3 high EP,0.9993752,0.011487071,87
UMAP2,2047,-4.227683,-3.338916,Ngn3 high EP,1.0378469,0.011929275,87
UMAP2,2048,7.5519857,5.285234,Alpha,0.7566488,0.008697112,87
UMAP2,2049,-11.145397,3.6794567,Ductal,0.96341425,0.011073727,87
UMAP2,2050,6.149426,4.0456104,Alpha,0.7541671,0.008668588,87
UMAP2,2051,7.880975,3.1360052,Alpha,0.71491754,0.008217443,87
UMAP2,2052,6.3535824,2.527745,Alpha,0.7433859,0.008544666,87
UMAP2,2053,-9.432693,0.41062933,Ductal,0.993225,0.011416379,87
UMAP2,2054,-9.004248,0.025116477,Ductal,0.99444425,0.011430394,87
UMAP2,2055,-9.133144,1.0463202,Ductal,0.98947155,0.011373236,87
UMAP2,2056,5.0401535,2.013554,Beta,0.9470576,0.010885719,87
UMAP2,2057,-11.446345,0.11026997,Ductal,0.98485184,0.0113201365,87
UMAP2,2058,-10.179644,-0.47416273,Ductal,0.9815558,0.011282251,87
UMAP2,2059,-10.7087965,3.3704784,Ductal,0.96260214,0.0110643925,87
UMAP2,2060,-10.267722,2.9909568,Ductal,0.9667747,0.011112353,87
UMAP2,2061,6.9414287,-1.44824,Pre-endocrine,0.82197875,0.009448032,87
UMAP2,2062,-1.2074659,-3.7476583,Ngn3 high EP,0.9777168,0.011238124,87
UMAP2,2063,3.2035213,-1.4280689,Pre-endocrine,0.9316871,0.010709047,87
UMAP2,2064,7.026878,-0.2221034,Alpha,0.76273894,0.008767114,87
UMAP2,2065,6.1554084,-1.5083052,Pre-endocrine,0.8680623,0.009977728,87
UMAP2,2066,4.2390203,0.5511743,Pre-endocrine,0.8479108,0.009746102,87
UMAP2,2067,6.276966,4.608333,Alpha,0.75838554,0.008717075,87
UMAP2,2068,-10.164526,1.3976238,Ductal,0.9720293,0.011172751,87
UMAP2,2069,4.268318,-4.1243744,Pre-endocrine,0.87240756,0.010027673,87
UMAP2,2070,-10.151413,0.21641351,Ductal,0.97971845,0.011261132,87
UMAP2,2071,-2.260662,-4.553218,Ngn3 high EP,1.0041057,0.011541445,87
UMAP2,2072,-3.1377833,-4.4431286,Ngn3 high EP,1.0135932,0.011650496,87
UMAP2,2073,2.4110177,6.2436295,Beta,5.911786,0.06795157,87
UMAP2,2074,4.7145786,-3.4906077,Pre-endocrine,0.9328054,0.010721901,87
UMAP2,2075,-9.812831,4.5400243,Ngn3 low EP,1.1167569,0.012836287,87
UMAP2,2076,3.9469178,-4.2473407,Pre-endocrine,0.8527025,0.009801178,87
UMAP2,2077,-2.9903436,-4.7376924,Ngn3 high EP,1.0066836,0.011571076,87
UMAP2,2078,-9.555072,5.1657705,Ductal,1.1399889,0.01310332,87
UMAP2,2079,5.7243166,-1.8197176,Pre-endocrine,0.91454273,0.010511985,87
UMAP2,2080,8.250558,4.1674733,Alpha,0.7206128,0.008282906,87
UMAP2,2081,1.6661242,-4.048971,Ngn3 high EP,0.9564414,0.010993579,87
UMAP2,2082,2.3957438,0.5836091,Epsilon,0.95284927,0.01095229,87
UMAP2,2083,6.124628,0.5130696,Beta,0.85416603,0.009818001,87
UMAP2,2084,-12.319476,2.5423133,Ductal,0.9643542,0.011084531,87
UMAP2,2085,6.6212354,-0.13951924,Pre-endocrine,0.861514,0.00990246,87
UMAP2,2086,3.071895,-4.160169,Pre-endocrine,0.90000844,0.010344924,87
UMAP2,2087,4.563321,1.223515,Alpha,0.79374695,0.009123528,87
UMAP2,2088,1.086945,-4.2091417,Ngn3 high EP,0.9554583,0.010982279,87
UMAP2,2089,-9.790837,5.234814,Ductal,1.1003314,0.012647487,87
UMAP2,2090,5.25929,-1.7180289,Pre-endocrine,0.8976795,0.010318155,87
UMAP2,2091,-11.131366,-0.6631853,Ductal,0.9752768,0.011210078,87
UMAP2,2092,6.072732,0.6574751,Beta,0.87861395,0.010099011,87
UMAP2,2093,2.5886881,5.7600455,Beta,6.5222187,0.07496803,87
UMAP2,2094,1.4235548,-4.790364,Ngn3 high EP,0.9516294,0.010938269,87
UMAP2,2095,-11.413615,2.8305326,Ductal,0.96852577,0.01113248,87
UMAP2,2096,4.9927206,2.0005538,Beta,0.926061,0.010644379,87
UMAP2,2097,-9.958766,4.9543185,Ductal,1.106071,0.012713459,87
UMAP2,2098,4.114924,-0.6921469,Pre-endocrine,0.908594,0.010443609,87
UMAP2,2099,-10.8710785,3.3158658,Ductal,0.9649033,0.011090842,87
UMAP2,2100,3.3875864,-1.3242644,Pre-endocrine,0.95555437,0.010983383,87
UMAP2,2101,2.4807563,5.402693,Beta,6.3623686,0.073130675,87
UMAP2,2102,-11.572517,0.5032543,Ductal,0.97086763,0.011159398,87
UMAP2,2103,7.652523,3.3600492,Alpha,0.72752285,0.008362331,87
UMAP2,2104,6.9053874,4.71168,Alpha,0.79316187,0.009116803,87
UMAP2,2105,-12.092011,3.509214,Ductal,0.9915251,0.01139684,87
UMAP2,2106,5.1644454,2.9903412,Beta,0.83532894,0.009601482,87
UMAP2,2107,6.738203,-1.7028098,Pre-endocrine,0.8789674,0.010103074,87
UMAP2,2108,-7.1255975,-1.9862355,Ngn3 high EP,0.9898693,0.011377808,87
UMAP2,2109,-10.886657,-0.58466333,Ductal,0.9712087,0.0111633185,87
UMAP2,2110,-11.301289,2.6803808,Ductal,0.9569038,0.010998894,87
UMAP2,2111,-2.3358393,-4.618325,Ngn3 high EP,1.0090559,0.011598343,87
UMAP2,2112,8.41862,-0.92104137,Delta,0.7583489,0.008716654,87
UMAP2,2113,-9.907727,0.94293165,Ngn3 low EP,0.9700661,0.011150185,87
UMAP2,2114,4.3200245,-0.87492365,Pre-endocrine,0.8742914,0.010049326,87
UMAP2,2115,-8.08532,3.2093549,Ductal,1.0278895,0.0118148215,87
UMAP2,2116,-9.277191,0.72127074,Ductal,0.9823931,0.011291875,87
UMAP2,2117,1.2742703,-2.2021787,Pre-endocrine,0.94009864,0.010805732,87
UMAP2,2118,5.5531235,-0.10956663,Beta,0.9425801,0.010834254,87
UMAP2,2119,5.1955314,0.0062868553,Beta,0.93619716,0.010760887,87
UMAP2,2120,-9.415863,2.767018,Ductal,0.9775537,0.0112362495,87
UMAP2,2121,-2.4184797,-4.3993583,Ngn3 high EP,1.0057974,0.01156089,87
UMAP2,2122,-0.3880196,-3.9161344,Ngn3 high EP,0.99707425,0.011460624,87
UMAP2,2123,-8.999348,1.0973667,Ductal,0.986537,0.011339505,87
UMAP2,2124,-9.734041,2.4133463,Ductal,0.96812,0.011127816,87
UMAP2,2125,1.6932698,-2.5104468,Pre-endocrine,0.90676,0.010422529,87
UMAP2,2126,3.1397247,5.9896135,Beta,5.374689,0.061778035,87
UMAP2,2127,5.8152404,-0.07012827,Pre-endocrine,0.9106902,0.010467703,87
UMAP2,2128,5.5392013,0.043208096,Beta,0.8977854,0.010319373,87
UMAP2,2129,-0.5690438,-4.1640167,Ngn3 high EP,0.98644936,0.011338498,87
UMAP2,2130,6.285319,1.8176525,Beta,0.85217047,0.009795063,87
UMAP2,2131,-3.1690102,-3.6419308,Ngn3 high EP,1.0163863,0.011682601,87
UMAP2,2132,5.046226,-2.2955358,Pre-endocrine,0.9726631,0.011180036,87
UMAP2,2133,0.7487317,-2.9432204,Pre-endocrine,0.9374255,0.010775005,87
UMAP2,2134,-9.587559,-0.28410038,Ductal,0.9896363,0.01137513,87
UMAP2,2135,1.5330132,-4.5426497,Ngn3 high EP,0.9598155,0.0110323625,87
UMAP2,2136,-8.712679,-0.07433324,Ductal,0.9813646,0.011280053,87
UMAP2,2137,-11.26085,-1.331124,Ductal,0.9893378,0.011371699,87
UMAP2,2138,-2.1836822,-3.745517,Ngn3 high EP,1.0536232,0.012110611,87
UMAP2,2139,-8.28611,-1.1578593,Ngn3 low EP,0.99126434,0.011393843,87
UMAP2,2140,2.361093,-4.6482487,Pre-endocrine,0.9164182,0.010533542,87
UMAP2,2141,9.059313,-1.3329755,Delta,0.79792154,0.009171512,87
UMAP2,2142,7.243307,4.7158256,Alpha,0.76771176,0.008824273,87
UMAP2,2143,4.2840858,3.4576275,Beta,2.7678611,0.031814497,87
UMAP2,2144,7.883564,5.2690077,Alpha,0.81565344,0.009375327,87
UMAP2,2145,0.9377318,-4.9264135,Ngn3 high EP,0.94260967,0.010834594,87
UMAP2,2146,4.836201,3.3792088,Beta,0.99123544,0.011393511,87
UMAP2,2147,5.7976213,-0.551793,Pre-endocrine,0.8956257,0.010294548,87
UMAP2,2148,7.141031,2.0843601,Alpha,0.74977237,0.008618074,87
UMAP2,2149,-9.537484,-0.17796244,Ngn3 low EP,0.98634267,0.011337272,87
UMAP2,2150,0.8306465,-4.3443074,Ngn3 high EP,1.0059688,0.01156286,87
UMAP2,2151,9.400543,-1.1165888,Delta,0.77292335,0.008884177,87
UMAP2,2152,-10.108347,5.8176336,Ductal,1.1659203,0.013401383,87
UMAP2,2153,5.295394,-2.6879,Pre-endocrine,0.9320061,0.010712714,87
UMAP2,2154,-9.616919,-0.16958356,Ductal,0.98968804,0.011375724,87
UMAP2,2155,-7.979959,2.9805293,Ductal,1.02269,0.011755059,87
UMAP2,2156,3.9167852,1.0042711,Pre-endocrine,0.82257414,0.009454875,87
UMAP2,2157,3.3852935,-4.6076255,Pre-endocrine,0.8888327,0.010216468,87
UMAP2,2158,3.1041074,1.8403188,Epsilon,0.870026,0.010000299,87
UMAP2,2159,6.7578583,-1.5108476,Pre-endocrine,0.8823121,0.010141519,87
UMAP2,2160,-11.748733,4.0311494,Ductal,1.0058968,0.011562033,87
UMAP2,2161,5.1863136,-2.6104226,Pre-endocrine,0.94416136,0.010852429,87
UMAP2,2162,4.0376,3.0522878,Beta,1.1060164,0.012712833,87
UMAP2,2163,4.0354953,1.0419905,Pre-endocrine,0.80088514,0.009205576,87
UMAP2,2164,5.010695,-0.054669593,Beta,0.9338537,0.01073395,87
UMAP2,2165,-11.782512,4.938712,Ductal,0.96257544,0.011064085,87
UMAP2,2166,-2.4358048,-4.409444,Ngn3 high EP,1.0007392,0.011502749,87
UMAP2,2167,3.3404405,-3.8981118,Pre-endocrine,0.8798576,0.010113305,87
UMAP2,2168,-9.766617,5.270094,Ductal,1.1388308,0.013090009,87
UMAP2,2169,-10.724299,-0.07924357,Ductal,0.98286647,0.011297315,87
UMAP2,2170,-0.8359444,-5.046505,Ngn3 high EP,0.99920785,0.011485147,87
UMAP2,2171,4.5833354,-2.865566,Pre-endocrine,0.9432835,0.010842339,87
UMAP2,2172,7.2706847,4.99171,Alpha,0.77172667,0.008870422,87
UMAP2,2173,5.260201,0.26917544,Beta,0.95049894,0.010925275,87
UMAP2,2174,-8.535248,1.6395433,Ductal,0.98903304,0.0113681955,87
UMAP2,2175,7.8218665,0.8172639,Alpha,0.8681724,0.009978993,87
UMAP2,2176,-10.226343,5.8848896,Ngn3 low EP,1.0964875,0.012603305,87
UMAP2,2177,6.604291,1.1976926,Alpha,0.7751981,0.008910323,87
UMAP2,2178,-10.539155,0.3513976,Ductal,0.9686462,0.0111338645,87
UMAP2,2179,-8.969868,0.6437517,Ductal,0.98434377,0.011314296,87
UMAP2,2180,4.4741955,4.7691984,Beta,2.6231818,0.030151514,87
UMAP2,2181,-4.7268953,-3.852354,Ngn3 high EP,1.015698,0.011674689,87
UMAP2,2182,4.2037067,1.2117927,Beta,0.8698496,0.009998271,87
UMAP2,2183,-11.8024235,4.7693644,Ngn3 low EP,0.9612053,0.0110483365,87
UMAP2,2184,4.757797,1.8004755,Beta,0.91258746,0.010489511,87
UMAP2,2185,-8.766792,-0.7251619,Ductal,0.9932436,0.011416593,87
UMAP2,2186,-11.442597,-1.1946521,Ductal,0.9874824,0.011350373,87
UMAP2,2187,-0.6739738,-3.6996033,Ngn3 high EP,0.9934174,0.01141859,87
UMAP2,2188,-3.7407954,-3.952263,Ngn3 high EP,1.0193942,0.011717174,87
UMAP2,2189,2.1231384,6.4643407,Beta,5.747183,0.066059574,87
UMAP2,2190,-11.880602,4.6746945,Ductal,0.9605996,0.011041375,87
UMAP2,2191,5.756731,-1.5065289,Pre-endocrine,0.83001995,0.009540459,87
UMAP2,2192,5.7957354,-2.321173,Pre-endocrine,0.8761896,0.010071144,87
UMAP2,2193,3.2600782,-4.354188,Pre-endocrine,0.86841166,0.009981743,87
UMAP2,2194,4.4521484,-0.26140702,Pre-endocrine,0.866433,0.009959,87
UMAP2,2195,7.6963315,5.2810984,Alpha,0.7635864,0.008776856,87
UMAP2,2196,-1.6325804,-4.1927485,Ngn3 high EP,0.98106235,0.0112765785,87
UMAP2,2197,-3.9185138,-3.4532652,Ngn3 high EP,1.002464,0.011522575,87
UMAP2,2198,5.9750834,-2.0859902,Pre-endocrine,0.85851735,0.009868016,87
UMAP2,2199,6.116922,-0.84704137,Pre-endocrine,0.8412556,0.009669605,87
UMAP2,2200,8.378273,-1.0897092,Delta,0.7395987,0.008501135,87
UMAP2,2201,-12.025648,1.5361955,Ngn3 low EP,0.96839833,0.011131016,87
UMAP2,2202,8.940772,-1.2916983,Delta,0.7584009,0.008717252,87
UMAP2,2203,5.26524,1.6889974,Beta,0.9549068,0.01097594,87
UMAP2,2204,-10.396692,6.1366935,Ngn3 low EP,1.1142721,0.012807726,87
UMAP2,2205,5.149748,0.91557413,Beta,0.93091595,0.010700183,87
UMAP2,2206,7.016443,2.8771372,Alpha,0.7661632,0.008806474,87
UMAP2,2207,7.8123393,2.7850647,Alpha,0.7395759,0.008500873,87
UMAP2,2208,-10.73981,6.2851954,Ductal,1.0698174,0.012296752,87
UMAP2,2209,1.3771261,-4.117562,Ngn3 high EP,0.95115536,0.01093282,87
UMAP2,2210,4.269729,-2.9896138,Pre-endocrine,0.9443815,0.0108549595,87
UMAP2,2211,7.0022864,-0.53712785,Alpha,0.8200185,0.0094254995,87
UMAP2,2212,5.602381,-2.6412802,Pre-endocrine,0.8878231,0.010204864,87
UMAP2,2213,5.5455875,2.2265406,Beta,0.88659596,0.010190758,87
UMAP2,2214,-11.279376,-0.9225593,Ductal,0.98227334,0.011290498,87
UMAP2,2215,-10.408948,-0.004426881,Ngn3 low EP,0.97757435,0.011236487,87
UMAP2,2216,-10.056854,0.0020937095,Ductal,0.9793827,0.011257272,87
UMAP2,2217,-5.583767,-3.3328366,Ngn3 high EP,1.0018432,0.0115154395,87
UMAP2,2218,7.5913587,2.5134208,Alpha,0.76014566,0.008737306,87
UMAP2,2219,4.7871614,3.3374429,Beta,0.9263905,0.010648167,87
UMAP2,2220,-9.619148,0.01026332,Ngn3 low EP,0.98454714,0.011316634,87
UMAP2,2221,-2.225877,-2.0799506,Ngn3 high EP,1.1700476,0.013448823,87
UMAP2,2222,2.6098175,2.0222883,Epsilon,0.93153167,0.01070726,87
UMAP2,2223,4.494848,1.6430244,Beta,0.93498975,0.010747009,87
UMAP2,2224,-8.488646,-1.4175992,Ngn3 low EP,0.9902935,0.011382684,87
UMAP2,2225,3.5513268,0.35289708,Pre-endocrine,0.8890751,0.010219254,87
UMAP2,2226,-11.659958,1.5267259,Ductal,0.9755214,0.011212889,87
UMAP2,2227,-7.490492,-2.0148501,Ngn3 high EP,0.98851347,0.011362224,87
UMAP2,2228,5.3320894,-0.25003937,Beta,0.8984841,0.010327403,87
UMAP2,2229,-9.325984,-1.3456675,Ductal,0.9950691,0.011437575,87
UMAP2,2230,-9.516715,2.7378573,Ductal,0.9866624,0.011340947,87
UMAP2,2231,-11.283761,0.004703157,Ngn3 low EP,0.9697549,0.011146608,87
UMAP2,2232,-9.774916,-0.82085866,Ductal,0.9893544,0.011371889,87
UMAP2,2233,-11.246894,1.1411281,Ductal,0.9705286,0.011155501,87
UMAP2,2234,5.789007,1.9136351,Beta,0.86845136,0.009982199,87
UMAP2,2235,4.132414,-3.0179737,Pre-endocrine,0.9030954,0.010380407,87
UMAP2,2236,-2.4140143,-2.1695352,Ngn3 high EP,1.1927919,0.013710252,87
UMAP2,2237,-5.3843174,-3.0641677,Ngn3 high EP,1.002445,0.011522356,87
UMAP2,2238,7.9913154,-1.1462377,Delta,0.74755603,0.008592598,87
UMAP2,2239,6.8783875,0.36907172,Alpha,0.79473686,0.009134906,87
UMAP2,2240,-10.3536,0.11249923,Ductal,0.9753469,0.011210884,87
UMAP2,2241,5.1101747,1.7638685,Beta,0.9406775,0.010812385,87
UMAP2,2242,3.2469165,3.9088235,Beta,3.8256423,0.043972902,87
UMAP2,2243,2.9513173,-3.9866147,Pre-endocrine,0.89271677,0.010261112,87
UMAP2,2244,5.1863203,-0.53471327,Pre-endocrine,0.91122377,0.010473836,87
UMAP2,2245,-7.034463,-1.7987055,Ngn3 high EP,0.9948646,0.011435225,87
UMAP2,2246,-2.9185667,-3.452427,Ngn3 high EP,1.1012851,0.01265845,87
UMAP2,2247,3.263164,5.2561736,Beta,4.362933,0.05014866,87
UMAP2,2248,2.680298,5.6188965,Beta,6.260351,0.07195806,87
UMAP2,2249,-11.252761,5.7729683,Ductal,0.97713554,0.011231443,87
UMAP2,2250,5.3025126,0.11584648,Alpha,0.9262328,0.010646354,87
UMAP2,2251,6.0868387,1.4939374,Beta,0.86659503,0.009960863,87
UMAP2,2252,-9.576129,0.518503,Ductal,0.98770094,0.011352885,87
UMAP2,2253,7.4897733,4.4535437,Alpha,0.77420044,0.008898855,87
UMAP2,2254,2.9521847,4.613201,Beta,5.5042477,0.063267216,87
UMAP2,2255,1.3289678,-1.794587,Pre-endocrine,0.9358147,0.010756491,87
UMAP2,2256,-0.54452395,-5.0958667,Ngn3 high EP,0.9933065,0.011417316,87
UMAP2,2257,-11.981093,2.2936924,Ductal,0.9747846,0.011204421,87
UMAP2,2258,7.942875,2.2550542,Alpha,0.738962,0.0084938165,87
UMAP2,2259,-9.602369,5.210483,Ngn3 low EP,1.1296536,0.012984524,87
UMAP2,2260,5.693957,2.5453908,Beta,0.84528637,0.009715935,87
UMAP2,2261,-4.814383,-3.6974583,Ngn3 high EP,1.0344303,0.011890003,87
UMAP2,2262,-7.499623,-2.206078,Ngn3 high EP,0.98527384,0.011324987,87
UMAP2,2263,9.416532,-1.0194837,Delta,0.779045,0.00895454,87
UMAP2,2264,2.835354,5.395729,Beta,6.360838,0.07311308,87
UMAP2,2265,3.345072,4.721307,Beta,4.439538,0.05102917,87
UMAP2,2266,2.6460283,1.9308832,Epsilon,0.933447,0.010729276,87
UMAP2,2267,-6.6917734,-2.170025,Ngn3 high EP,0.99279344,0.011411419,87
UMAP2,2268,6.811084,2.6637032,Alpha,0.7107306,0.008169318,87
UMAP2,2269,5.7458205,-1.3948702,Pre-endocrine,0.9233774,0.010613534,87
UMAP2,2270,7.7119546,-0.46957698,Delta,0.7660129,0.008804746,87
UMAP2,2271,7.180744,3.7492876,Alpha,0.6752249,0.0077612055,87
UMAP2,2272,3.787063,-4.0123324,Pre-endocrine,0.88655114,0.010190243,87
UMAP2,2273,1.6688821,-1.0073203,Pre-endocrine,0.9319203,0.010711728,87
UMAP2,2274,6.6687255,1.6485187,Alpha,0.8017623,0.0092156585,87
UMAP2,2275,4.7494855,-3.7107205,Pre-endocrine,0.90536463,0.01040649,87
UMAP2,2276,3.3562236,-1.1650695,Pre-endocrine,0.95891345,0.011021994,87
UMAP2,2277,6.194917,0.1698655,Beta,0.9126454,0.010490177,87
UMAP2,2278,3.7550247,3.539874,Beta,1.4923657,0.017153628,87
UMAP2,2279,2.349067,5.3669486,Beta,6.3106356,0.072536044,87
UMAP2,2280,8.460687,-0.8001486,Delta,0.74002373,0.00850602,87
UMAP2,2281,6.9804053,-1.3274071,Pre-endocrine,0.8203771,0.0094296215,87
UMAP2,2282,-6.822655,-2.5109649,Ngn3 high EP,0.98241425,0.011292118,87
UMAP2,2283,-10.055026,-0.71970785,Ngn3 low EP,0.9830531,0.011299461,87
UMAP2,2284,4.7273674,-3.2829225,Pre-endocrine,0.92207,0.010598506,87
UMAP2,2285,-8.865841,-0.7899009,Ngn3 low EP,0.99953455,0.011488902,87
UMAP2,2286,-11.919812,1.3259813,Ductal,0.96530694,0.011095482,87
UMAP2,2287,-10.477087,-0.31686366,Ductal,0.9764949,0.011224079,87
UMAP2,2288,4.1161857,4.750666,Beta,3.3513198,0.038520917,87
UMAP2,2289,7.688973,2.5572052,Alpha,0.72250134,0.008304613,87
UMAP2,2290,-8.334864,1.6140331,Ngn3 low EP,1.0234513,0.011763808,87
UMAP2,2291,-11.140878,1.0765868,Ductal,0.9702737,0.011152571,87
UMAP2,2292,7.137754,2.6589675,Alpha,0.7430641,0.008540967,87
UMAP2,2293,-11.086246,4.748774,Ductal,0.9916593,0.0113983825,87
UMAP2,2294,-10.944112,4.668374,Ductal,1.0423741,0.011981312,87
UMAP2,2295,7.680015,5.1051626,Alpha,0.7791414,0.008955648,87
UMAP2,2296,-6.485505,-2.2575278,Ngn3 high EP,0.99440366,0.011429927,87
UMAP2,2297,8.579597,4.316441,Alpha,0.72217107,0.008300817,87
UMAP2,2298,-4.192797,-3.4923747,Ngn3 high EP,1.0293386,0.011831478,87
UMAP2,2299,4.7615547,-2.9148073,Pre-endocrine,0.93354654,0.01073042,87
UMAP2,2300,3.359534,5.2570615,Beta,6.2808375,0.07219353,87
UMAP2,2301,-1.8401172,-4.0956354,Ngn3 high EP,1.0117192,0.0116289565,87
UMAP2,2302,5.809072,-2.6855228,Pre-endocrine,0.9372711,0.010773231,87
UMAP2,2303,-9.062106,-0.4062788,Ngn3 low EP,0.99034375,0.0113832615,87
UMAP2,2304,5.4218316,2.5142097,Beta,0.85526097,0.009830586,87
UMAP2,2305,-11.328527,1.402005,Ductal,0.9676495,0.011122408,87
UMAP2,2306,-10.728851,-1.4242533,Ductal,0.99480164,0.011434502,87
UMAP2,2307,-10.266694,1.1798489,Ductal,0.9752032,0.011209233,87
UMAP2,2308,3.5140557,-2.9490614,Pre-endocrine,0.9319538,0.010712112,87
UMAP2,2309,-6.9947324,-1.6315347,Ngn3 high EP,1.0033014,0.0115322,87
UMAP2,2310,-9.4190855,1.6798916,Ductal,0.96936804,0.011142162,87
UMAP2,2311,4.151875,5.1398535,Beta,3.339548,0.03838561,87
UMAP2,2312,-2.247921,-2.2911825,Ngn3 high EP,1.1145859,0.012811332,87
UMAP2,2313,-11.441838,4.8639803,Ductal,0.9651231,0.011093369,87
UMAP2,2314,5.3141694,-0.5490612,Pre-endocrine,0.9194195,0.01056804,87
UMAP2,2315,2.7500064,0.34183252,Epsilon,0.9332042,0.0107264845,87
UMAP2,2316,7.318722,3.8677688,Alpha,0.7380781,0.008483657,87
UMAP2,2317,0.06971342,-5.309977,Ngn3 high EP,0.95916706,0.011024909,87
UMAP2,2318,-11.737467,2.0797145,Ductal,0.97187746,0.011171006,87
UMAP2,2319,7.9672985,4.9944377,Alpha,0.7360357,0.008460181,87
UMAP2,2320,3.990729,5.355658,Beta,4.233136,0.04865674,87
UMAP2,2321,2.3364942,6.0769367,Beta,6.1746607,0.07097311,87
UMAP2,2322,1.5938991,-4.0600815,Ngn3 high EP,0.9461837,0.010875675,87
UMAP2,2323,5.5152926,0.6612624,Beta,0.8766017,0.010075881,87
UMAP2,2324,5.5001082,-1.242701,Pre-endocrine,0.96991974,0.011148503,87
UMAP2,2325,-8.074653,3.5323288,Ductal,1.0561718,0.012139905,87
UMAP2,2326,2.3959858,-2.4437115,Pre-endocrine,0.9256828,0.010640032,87
UMAP2,2327,-4.5046916,-2.8763058,Ngn3 high EP,1.0363125,0.011911637,87
UMAP2,2328,4.668039,3.2371914,Beta,0.90942615,0.010453174,87
UMAP2,2329,1.9172169,5.7947416,Beta,5.7828674,0.066469744,87
UMAP2,2330,-2.8328693,-4.233774,Ngn3 high EP,1.0022926,0.011520605,87
UMAP2,2331,3.538932,-3.6952877,Pre-endocrine,0.8961314,0.010300361,87
UMAP2,2332,-8.812871,0.738768,Ngn3 low EP,0.9875953,0.01135167,87
UMAP2,2333,-6.1761613,-2.3067784,Ngn3 high EP,0.99998397,0.011494068,87
UMAP2,2334,7.355024,4.851021,Alpha,0.7749058,0.008906963,87
UMAP2,2335,5.655788,-2.8904462,Pre-endocrine,0.8997828,0.010342331,87
UMAP2,2336,-9.277353,-0.11564095,Ductal,0.99205124,0.011402888,87
UMAP2,2337,-12.218656,3.4813254,Ductal,0.97896063,0.011252421,87
UMAP2,2338,3.5559554,4.759451,Beta,4.140931,0.04759691,87
UMAP2,2339,7.745668,2.523167,Alpha,0.7289171,0.008378358,87
UMAP2,2340,2.54507,6.259965,Beta,6.079324,0.06987728,87
UMAP2,2341,-9.730955,0.49676442,Ductal,0.9831226,0.011300259,87
UMAP2,2342,-9.300635,-0.9673325,Ngn3 low EP,0.9917588,0.011399527,87
UMAP2,2343,-9.809827,-0.40639296,Ductal,0.98506343,0.011322568,87
UMAP2,2344,-2.9579306,-1.9917028,Ngn3 low EP,1.1422533,0.013129348,87
UMAP2,2345,5.4670033,-1.7118902,Pre-endocrine,0.87066543,0.010007649,87
UMAP2,2346,1.1108415,-3.2977562,Ngn3 high EP,0.9228759,0.010607769,87
UMAP2,2347,-7.667112,-2.2923331,Ngn3 high EP,0.9894364,0.011372832,87
UMAP2,2348,-2.3291628,-4.9857965,Ngn3 high EP,0.9771048,0.011231089,87
UMAP2,2349,6.2698216,-2.16122,Pre-endocrine,0.872843,0.010032678,87
UMAP2,2350,-11.6842375,1.7191336,Ductal,0.97553706,0.01121307,87
UMAP2,2351,-0.24209546,-3.889542,Ngn3 high EP,1.0012969,0.01150916,87
UMAP2,2352,-11.14636,1.0891263,Ductal,0.98207885,0.011288263,87
UMAP2,2353,-1.9562802,-4.840914,Ngn3 high EP,0.9946239,0.011432459,87
UMAP2,2354,-8.674133,4.064599,Ngn3 low EP,1.111086,0.0127711035,87
UMAP2,2355,4.0093603,4.1664033,Beta,2.4752898,0.028451607,87
UMAP2,2356,-9.596465,0.2167862,Ductal,0.9863514,0.0113373725,87
UMAP2,2357,3.6152825,-3.50593,Pre-endocrine,0.888858,0.010216759,87
UMAP2,2358,2.0944242,-3.9357579,Ngn3 high EP,0.9327838,0.010721653,87
UMAP2,2359,6.319708,2.096425,Alpha,0.78938556,0.009073397,87
UMAP2,2360,-7.534988,-2.167339,Ngn3 low EP,0.98250705,0.011293185,87
UMAP2,2361,-0.54935664,-4.016656,Ngn3 high EP,0.99820966,0.011473674,87
UMAP2,2362,-6.362396,-2.1551778,Ngn3 high EP,0.9957923,0.011445889,87
UMAP2,2363,2.6877468,5.7437396,Beta,6.2080116,0.07135645,87
UMAP2,2364,-1.0142803,-3.674305,Ngn3 high EP,0.9880008,0.011356331,87
UMAP2,2365,4.2503543,-4.197379,Pre-endocrine,0.862569,0.009914586,87
UMAP2,2366,2.3551192,6.4534492,Beta,5.974436,0.06867167,87
UMAP2,2367,3.7022777,2.3154807,Epsilon,0.812667,0.009341001,87
UMAP2,2368,4.5519104,3.7469494,Beta,1.1472741,0.013187059,87
UMAP2,2369,4.1169186,-3.1380477,Pre-endocrine,0.91423285,0.010508424,87
UMAP2,2370,8.282953,4.5913234,Alpha,0.7444005,0.008556328,87
UMAP2,2371,5.8223605,-1.3698199,Pre-endocrine,0.8808737,0.010124985,87
UMAP2,2372,-11.930454,2.1934516,Ductal,0.97032577,0.01115317,87
UMAP2,2373,-8.416932,-0.89059514,Ngn3 low EP,0.9991101,0.011484024,87
UMAP2,2374,-9.958534,0.4966404,Ngn3 low EP,0.97553265,0.011213019,87
UMAP2,2375,-8.604858,1.8476803,Ngn3 low EP,0.9924278,0.011407216,87
UMAP2,2376,5.561037,2.1886892,Beta,0.8536446,0.009812007,87
